image,xmin,ymin,xmax,ymax,class_label
img_859.jpg,196.0,90.0,218.0,122.0,with_mask
img_860.jpg,263.0,160.0,355.0,291.0,with_mask
img_861.jpg,133.0,144.0,138.0,155.0,with_mask
img_862.jpg,188.0,123.0,226.0,230.0,with_mask
img_863.jpg,93.0,325.0,148.0,416.0,with_mask
img_864.jpg,334.0,65.0,353.0,99.0,with_mask
img_865.jpg,92.43452348348572,100.16437191712032,104.20678665461658,120.13243681282198,without_mask
img_866.jpg,143.0,189.0,304.0,329.0,without_mask
img_867.jpg,187.0,336.0,213.0,390.0,with_mask
img_868.jpg,332.0,1.0,354.0,27.0,with_mask
img_869.jpg,157.0,120.0,195.0,210.0,with_mask
img_870.jpg,359.0,13.0,365.0,23.0,with_mask
img_871.jpg,245.0,157.0,252.0,170.0,without_mask
img_872.jpg,104.0,94.0,118.0,121.0,with_mask
img_873.jpg,114.0,20.0,121.0,34.0,without_mask
img_874.jpg,171.0,43.0,191.0,76.0,with_mask
img_875.jpg,98.0,390.0,117.0,416.0,without_mask
img_876.jpg,371.0,49.0,385.0,77.0,with_mask
img_877.jpg,89.0,94.0,114.0,127.0,with_mask
img_878.jpg,365.0,101.0,377.0,127.0,with_mask
img_879.jpg,195.0,153.0,226.0,202.0,with_mask
img_880.jpg,120.99999046325684,83.00000047683716,284.99999618530273,256.00000953674316,mask_weared_incorrect
img_881.jpg,140.52223727668672,62.88255996243142,158.79638303828818,94.37730338939305,mask_weared_incorrect
img_882.jpg,230.0,194.0,242.0,210.0,with_mask
img_883.jpg,196.77308020003397,111.3287296902597,308.2104210636052,306.92339629041425,mask_weared_incorrect
img_884.jpg,281.0,79.0,317.0,147.0,without_mask
img_885.jpg,109.0,95.0,134.0,133.0,with_mask
img_886.jpg,154.35014247894287,161.16078090667725,174.06582641601562,183.4106798171997,mask_weared_incorrect
img_887.jpg,43.0,49.0,71.0,96.0,without_mask
img_888.jpg,386.0,210.0,411.0,246.0,with_mask
img_889.jpg,50.0,147.0,61.0,166.0,with_mask
img_890.jpg,247.4413055542437,52.65897729591431,284.22920198932127,99.28506958035561,mask_weared_incorrect
img_891.jpg,96.99999809265137,223.00000762939453,111.00000190734863,242.0000057220459,mask_weared_incorrect
img_892.jpg,162.91463088989258,70.46164989471436,171.76762771606445,81.887282371521,mask_weared_incorrect
img_893.jpg,58.0,179.0,212.0,316.0,with_mask
img_894.jpg,153.98125129433674,123.9960787090294,224.37946582198742,282.89836671042724,mask_weared_incorrect
img_895.jpg,257.99999237060547,134.9999942779541,271.99999618530273,156.0,without_mask
img_896.jpg,328.04419708251953,44.89226460456848,349.3849182128906,87.89788055419922,mask_weared_incorrect
img_897.jpg,304.0,87.0,313.0,104.0,with_mask
img_898.jpg,212.0,124.0,218.0,140.0,with_mask
img_899.jpg,319.0,94.0,327.0,107.0,with_mask
img_900.jpg,60.0,138.0,79.0,175.0,with_mask
img_901.jpg,316.0,204.0,344.0,246.0,without_mask
img_902.jpg,218.0,63.0,227.0,87.0,mask_weared_incorrect
img_903.jpg,203.0000057220459,62.000000953674316,229.99998474121094,104.0,mask_weared_incorrect
img_904.jpg,326.0,179.0,364.0,236.0,with_mask
img_905.jpg,230.0,86.0,270.0,151.0,with_mask
img_906.jpg,281.0,191.0,292.0,211.0,with_mask
img_907.jpg,242.0,77.0,260.0,104.0,without_mask
img_908.jpg,377.0,94.0,399.0,149.0,without_mask
img_909.jpg,307.0,54.0,322.0,80.0,without_mask
img_910.jpg,293.0,51.0,313.0,79.0,without_mask
img_911.jpg,92.0,64.0,117.0,104.0,with_mask
img_912.jpg,184.0,90.0,216.0,141.0,with_mask
img_913.jpg,256.0,354.0,270.0,379.0,with_mask
img_914.jpg,168.0,156.0,263.0,220.0,without_mask
img_915.jpg,299.0,89.0,332.0,116.0,without_mask
img_916.jpg,154.25526237487793,161.17236042022705,173.18713474273682,183.2552490234375,mask_weared_incorrect
img_917.jpg,277.0,42.0,284.0,53.0,without_mask
img_918.jpg,330.0,71.0,351.0,106.0,with_mask
img_919.jpg,93.0,76.0,141.0,171.0,with_mask
img_920.jpg,77.0,164.0,91.0,182.0,without_mask
img_921.jpg,53.0,306.0,99.0,364.0,without_mask
img_922.jpg,146.0,124.0,193.0,198.0,with_mask
img_923.jpg,384.0,106.0,406.0,135.0,without_mask
img_924.jpg,176.0,180.0,184.0,196.0,with_mask
img_925.jpg,114.0,339.0,242.0,416.0,with_mask
img_926.jpg,257.0,96.0,321.0,169.0,with_mask
img_927.jpg,121.0,113.0,141.0,154.0,with_mask
img_928.jpg,97.0,90.0,106.0,105.0,with_mask
img_929.jpg,343.0,104.0,370.0,133.0,with_mask
img_930.jpg,210.0,53.0,220.0,88.0,with_mask
img_931.jpg,225.0,66.0,227.0,72.0,with_mask
img_932.jpg,321.7931338663431,29.54907405096875,328.0872984010926,42.682195815623636,without_mask
img_933.jpg,328.0,112.0,344.0,140.0,without_mask
img_934.jpg,1.0,175.0,37.0,237.0,without_mask
img_935.jpg,246.0,38.0,281.0,88.0,with_mask
img_936.jpg,118.00000381469727,83.99999809265137,157.00000381469727,141.00000476837158,mask_weared_incorrect
img_937.jpg,157.0,39.0,285.0,166.0,mask_weared_incorrect
img_938.jpg,297.0,93.0,323.0,130.0,without_mask
img_939.jpg,192.0,311.0,210.0,355.0,without_mask
img_940.jpg,406.0,178.0,416.0,205.0,with_mask
img_941.jpg,4.0,153.0,78.0,297.0,without_mask
img_942.jpg,237.0,97.0,250.0,134.0,with_mask
img_943.jpg,43.0,169.0,68.0,218.0,without_mask
img_944.jpg,27.668941815983423,111.88427157655026,55.13028057954371,152.91307251995661,mask_weared_incorrect
img_945.jpg,132.0,100.0,286.0,215.0,mask_weared_incorrect
img_946.jpg,156.2563073361696,93.77083063518151,319.30100688437085,194.25297318789544,mask_weared_incorrect
img_947.jpg,72.0,172.0,108.0,225.0,without_mask
img_948.jpg,246.0,202.0,299.0,277.0,with_mask
img_949.jpg,115.0,182.0,122.0,194.0,without_mask
img_950.jpg,169.0,52.0,267.00000190734863,118.00000381469727,mask_weared_incorrect
img_951.jpg,140.52223205566406,62.88256072998047,158.79639053344727,94.37730646133423,mask_weared_incorrect
img_952.jpg,49.83807940194608,158.97958996443592,90.15386283250801,253.8914361377634,without_mask
img_953.jpg,212.0,194.0,220.0,210.0,with_mask
img_954.jpg,127.99999237060547,44.00000047683716,218.99999237060547,112.0000057220459,mask_weared_incorrect
img_955.jpg,268.0000057220459,177.0000057220459,277.00001525878906,192.00000095367432,mask_weared_incorrect
img_956.jpg,74.0,108.0,93.0,134.0,with_mask
img_957.jpg,211.0,92.0,226.0,128.0,with_mask
img_958.jpg,24.0,104.0,48.0,141.0,with_mask
img_959.jpg,75.0,9.0,87.0,29.0,with_mask
img_960.jpg,310.0,84.0,401.0,259.0,with_mask
img_961.jpg,219.0,42.0,253.0,109.0,with_mask
img_962.jpg,133.21370193867673,49.95612145236599,154.3308557770057,86.30266059936176,mask_weared_incorrect
img_963.jpg,90.0,216.0,141.0,316.0,with_mask
img_964.jpg,191.0,122.0,205.0,149.0,with_mask
img_965.jpg,286.0,81.0,310.0,126.0,with_mask
img_966.jpg,380.0000114440918,108.9999942779541,399.9999885559082,141.00000476837158,mask_weared_incorrect
img_967.jpg,168.0,13.0,185.0,41.0,without_mask
img_968.jpg,35.0,341.0,75.0,416.0,with_mask
img_969.jpg,142.0,88.0,161.0,118.0,without_mask
img_970.jpg,46.0,119.0,74.0,151.0,with_mask
img_971.jpg,152.5081384610375,67.50313147515001,192.3088749294836,125.00601912586248,mask_weared_incorrect
img_972.jpg,15.0,125.0,48.0,192.0,with_mask
img_973.jpg,64.0,40.0,328.0,321.0,with_mask
img_974.jpg,239.0,95.0,251.0,115.0,without_mask
img_975.jpg,220.14051356025374,47.508469649368166,242.06317202942404,89.07452565326649,mask_weared_incorrect
img_976.jpg,106.0,285.0,122.0,315.0,without_mask
img_977.jpg,288.3119602203369,29.653826236724854,299.7913246154785,47.97046256065369,mask_weared_incorrect
img_978.jpg,70.0,174.0,90.0,204.0,with_mask
img_979.jpg,94.0,163.0,118.0,204.0,mask_weared_incorrect
img_980.jpg,346.0,185.0,355.0,196.0,without_mask
img_981.jpg,40.0,115.0,154.0,299.0,with_mask
img_982.jpg,114.36309432983398,182.72958374023438,155.1360740661621,243.32505416870117,mask_weared_incorrect
img_983.jpg,255.0,56.0,281.0,97.0,with_mask
img_984.jpg,327.0,53.0,416.0,206.0,without_mask
img_985.jpg,298.0,114.0,318.0,149.0,with_mask
img_986.jpg,50.0,137.0,89.0,218.0,with_mask
img_987.jpg,195.0,92.0,236.0,164.0,with_mask
img_988.jpg,105.0,120.0,121.0,144.0,with_mask
img_989.jpg,182.0,88.0,198.0,116.0,with_mask
img_990.jpg,348.87162492383266,44.808095940788895,384.68504858043264,113.26553166266994,mask_weared_incorrect
img_991.jpg,147.0,130.0,161.0,154.0,with_mask
img_992.jpg,281.0,63.0,323.0,148.0,with_mask
img_993.jpg,209.0,297.0,239.0,364.0,with_mask
img_994.jpg,333.0,129.0,346.0,155.0,without_mask
img_995.jpg,195.0,85.99999952316284,242.0000057220459,140.00000095367432,without_mask
img_996.jpg,202.0,133.0,223.0,158.0,with_mask
img_997.jpg,281.0,134.0,334.0,170.0,with_mask
img_998.jpg,134.0,12.0,144.0,35.0,with_mask
img_999.jpg,323.0036373138428,174.18918418884277,341.0042018890381,194.51349925994873,mask_weared_incorrect
img_1000.jpg,348.21685663426604,69.56599829509842,385.77616685468,138.76942367719818,mask_weared_incorrect
img_1001.jpg,178.9999885559082,157.99999523162842,193.99999618530273,193.99999618530273,without_mask
img_1002.jpg,341.99999046325684,263.0000114440918,364.0,300.00000381469727,mask_weared_incorrect
img_1003.jpg,161.0,80.0,177.0,115.0,with_mask
img_1004.jpg,207.10763598840123,79.10173798488259,250.46090287708535,149.627409047779,mask_weared_incorrect
img_1005.jpg,305.0,176.0,316.0,190.0,with_mask
img_1006.jpg,392.0,209.0,404.0,224.0,with_mask
img_1007.jpg,70.0,149.0,78.0,166.0,with_mask
img_1008.jpg,30.0,104.0,43.0,127.0,with_mask
img_1009.jpg,232.0,158.0,266.0,210.0,with_mask
img_1010.jpg,156.19990158081055,67.04835271835327,240.88009071350098,107.7151517868042,mask_weared_incorrect
img_1011.jpg,354.99999046325684,322.99999237060547,411.0000057220459,380.99999046325684,without_mask
img_1012.jpg,153.0,211.0,305.0,369.0,with_mask
img_1013.jpg,88.0,89.0,252.0,191.0,mask_weared_incorrect
img_1014.jpg,253.83341713613595,143.45696857384377,272.9095518817487,166.51622453390445,mask_weared_incorrect
img_1015.jpg,201.0,98.0,225.0,140.0,with_mask
img_1016.jpg,290.0,40.0,315.0,94.0,with_mask
img_1017.jpg,234.0,334.0,249.0,369.0,without_mask
img_1018.jpg,37.0,162.0,50.0,197.0,with_mask
img_1019.jpg,153.0,86.0,217.0,201.0,with_mask
img_1020.jpg,93.20077192476583,164.6435711119064,117.94215981550524,206.07309298854338,mask_weared_incorrect
img_1021.jpg,145.0,105.0,173.0,148.0,with_mask
img_1022.jpg,277.0,95.0,330.0,168.0,with_mask
img_1023.jpg,22.0,31.0,50.0,71.0,without_mask
img_1024.jpg,121.00000286102295,83.00000047683716,284.99999618530273,256.00000953674316,mask_weared_incorrect
img_1025.jpg,271.0,122.0,315.0,180.0,with_mask
img_1026.jpg,125.0,99.0,135.0,118.0,with_mask
img_1027.jpg,164.0,111.0,233.0,191.0,with_mask
img_1028.jpg,348.13909957417945,218.86390141914023,392.36216211352746,262.2595214549892,mask_weared_incorrect
img_1029.jpg,327.0,95.0,345.0,119.0,without_mask
img_1030.jpg,118.0,64.0,131.0,90.0,with_mask
img_1031.jpg,61.0,319.0,115.0,411.0,with_mask
img_1032.jpg,131.0,85.0,152.0,126.0,mask_weared_incorrect
img_1033.jpg,163.0,177.0,292.0,308.0,without_mask
img_1034.jpg,188.0,49.0,205.0,77.0,without_mask
img_1035.jpg,101.0,222.0,120.0,264.0,with_mask
img_1036.jpg,49.388883149186135,258.4371518324899,72.45626805596619,296.0616708529524,mask_weared_incorrect
img_1037.jpg,169.0,52.0,267.00000190734863,118.00000381469727,mask_weared_incorrect
img_1038.jpg,113.0,113.0,123.0,134.0,without_mask
img_1039.jpg,222.0,174.0,245.0,202.0,with_mask
img_1040.jpg,96.0,52.0,123.0,93.0,with_mask
img_1041.jpg,85.0,221.0,229.0,331.0,with_mask
img_1042.jpg,170.0,208.0,202.0,257.0,without_mask
img_1043.jpg,380.0,204.0,396.0,239.0,with_mask
img_1044.jpg,24.0,109.0,58.0,148.0,with_mask
img_1045.jpg,193.55126384070587,64.75663952424514,283.84806475637055,131.67809536744807,mask_weared_incorrect
img_1046.jpg,147.0,134.0,170.0,176.0,with_mask
img_1047.jpg,75.0,99.0,87.0,124.0,with_mask
img_1048.jpg,215.0,166.0,231.0,187.0,with_mask
img_1049.jpg,212.2236692996176,62.04989788480704,224.19732409678645,87.15432546400726,mask_weared_incorrect
img_1050.jpg,125.03389889068153,152.88335301723313,173.95547465642875,245.89706247676347,mask_weared_incorrect
img_1051.jpg,308.9999885559082,2.000000074505806,412.9999885559082,125.99999713897705,mask_weared_incorrect
img_1052.jpg,283.94973119889085,144.58947481290835,299.686902194338,166.2489400698686,mask_weared_incorrect
img_1053.jpg,139.0,98.0,153.0,127.0,with_mask
img_1054.jpg,350.0,73.0,370.0,104.0,with_mask
img_1055.jpg,211.0000114440918,69.00000286102295,290.9999942779541,125.0000057220459,mask_weared_incorrect
img_1056.jpg,152.0,76.0,165.0,106.0,without_mask
img_1057.jpg,49.38888168334961,258.437162399292,72.45627069473267,296.0616798400879,mask_weared_incorrect
img_1058.jpg,308.0,114.0,328.0,159.0,with_mask
img_1059.jpg,305.0,94.0,339.0,131.0,with_mask
img_1060.jpg,67.0,186.0,142.0,273.0,with_mask
img_1061.jpg,347.0,127.0,365.0,152.0,with_mask
img_1062.jpg,59.0,175.0,205.0,320.0,without_mask
img_1063.jpg,124.08768156809717,124.45813059588141,136.74911836378863,139.72164316048827,without_mask
img_1064.jpg,126.0,188.0,151.0,229.0,with_mask
img_1065.jpg,331.0,25.0,350.0,50.0,with_mask
img_1066.jpg,60.21288029015206,41.57537564699429,94.55525369758202,91.03281059174142,mask_weared_incorrect
img_1067.jpg,384.0,131.0,396.0,149.0,without_mask
img_1068.jpg,88.0,241.0,110.0,268.0,with_mask
img_1069.jpg,1.0,79.0,18.0,119.0,without_mask
img_1070.jpg,124.0,266.0,228.0,362.0,without_mask
img_1071.jpg,203.0000057220459,62.000000953674316,229.99998474121094,104.0,mask_weared_incorrect
img_1072.jpg,290.86414132108143,61.67050450372203,349.95688461325125,137.40666360589256,without_mask
img_1073.jpg,339.0,190.0,368.0,236.0,with_mask
img_1074.jpg,291.26319885253906,136.88957500457764,307.56685638427734,156.90092086791992,mask_weared_incorrect
img_1075.jpg,195.0,229.0,214.0,264.0,with_mask
img_1076.jpg,36.25792279937908,225.9927004426446,61.686369997556184,268.98226666485994,mask_weared_incorrect
img_1077.jpg,266.0,91.0,283.0,117.0,without_mask
img_1078.jpg,88.0,78.0,112.0,108.0,with_mask
img_1079.jpg,200.059018551328,132.06021611884955,271.95573565726136,279.21178178885816,mask_weared_incorrect
img_1080.jpg,355.0,323.0,411.0,381.0,without_mask
img_1081.jpg,11.0,138.0,55.0,232.0,with_mask
img_1082.jpg,323.0,130.0,345.0,159.0,with_mask
img_1083.jpg,97.52932784477639,66.59507107646928,119.85853603801631,103.84593239231612,without_mask
img_1084.jpg,96.0,192.0,243.0,333.0,with_mask
img_1085.jpg,269.0,189.0,284.0,214.0,with_mask
img_1086.jpg,277.0,43.0,300.0,87.0,without_mask
img_1087.jpg,12.0,106.0,46.0,158.0,with_mask
img_1088.jpg,244.82639722612856,38.72968679860405,255.79614387515113,58.22168654732553,without_mask
img_1089.jpg,66.0,305.0,226.0,416.0,with_mask
img_1090.jpg,238.0,149.0,269.0,204.0,with_mask
img_1091.jpg,168.0,32.0,192.0,72.0,with_mask
img_1092.jpg,235.0,133.0,243.0,151.0,without_mask
img_1093.jpg,131.0,157.0,265.0,271.0,without_mask
img_1094.jpg,226.0,143.0,252.0,197.0,with_mask
img_1095.jpg,330.0,40.0,354.0,82.0,with_mask
img_1096.jpg,282.0,123.0,302.0,162.0,without_mask
img_1097.jpg,177.14971000271288,75.24371308808142,190.330994362723,101.12348494332446,without_mask
img_1098.jpg,165.0,138.0,184.0,177.0,with_mask
img_1099.jpg,126.36552645093235,113.92054179125189,140.28557216240048,135.23107500125082,without_mask
img_1100.jpg,111.0,165.0,128.0,191.0,with_mask
img_1101.jpg,253.0,66.0,272.0,98.0,with_mask
img_1102.jpg,239.0,66.0,240.0,70.0,with_mask
img_1103.jpg,47.0,72.0,68.0,108.0,with_mask
img_1104.jpg,234.0,79.0,269.0,147.0,with_mask
img_1105.jpg,62.000000953674316,255.0000057220459,70.99999809265137,271.99999618530273,without_mask
img_1106.jpg,235.0,64.0,236.0,68.0,with_mask
img_1107.jpg,195.0,102.0,250.0,182.0,with_mask
img_1108.jpg,13.0,202.0,66.0,265.0,with_mask
img_1109.jpg,248.0,77.0,276.0,112.0,without_mask
img_1110.jpg,202.0,84.0,220.0,119.0,with_mask
img_1111.jpg,93.0,207.0,140.0,320.0,with_mask
img_1112.jpg,235.0,87.0,250.0,118.0,without_mask
img_1113.jpg,199.0,165.0,238.0,225.0,without_mask
img_1114.jpg,219.0,349.0,249.0,403.0,with_mask
img_1115.jpg,220.0,107.0,247.0,155.0,with_mask
img_1116.jpg,18.0,295.0,68.0,365.0,without_mask
img_1117.jpg,58.0,127.0,101.0,182.0,with_mask
img_1118.jpg,261.0,119.0,269.0,130.0,with_mask
img_1119.jpg,27.0,109.0,35.0,127.0,with_mask
img_1120.jpg,219.6743564605713,104.21481609344482,297.2773551940918,221.15546798706055,mask_weared_incorrect
img_1121.jpg,0.0,193.1854950279969,42.3345844091713,255.79450950834382,mask_weared_incorrect
img_1122.jpg,52.0,150.0,68.0,182.0,without_mask
img_1123.jpg,166.73599664637933,45.81852311489252,180.89595975169487,75.79243259097115,without_mask
img_1124.jpg,393.0,112.0,403.0,155.0,without_mask
img_1125.jpg,167.0,35.0,192.0,70.0,with_mask
img_1126.jpg,114.76416206359863,180.92037773132324,146.49376487731934,242.4707736968994,mask_weared_incorrect
img_1127.jpg,294.0,138.0,312.0,160.0,with_mask
img_1128.jpg,188.0,107.0,262.0,236.0,with_mask
img_1129.jpg,159.30082604160845,167.34949090493265,261.4825759310809,359.00956907572174,mask_weared_incorrect
img_1130.jpg,97.0,223.0,111.0,242.0,mask_weared_incorrect
img_1131.jpg,0.0,295.6891777714503,21.529266818660474,347.7721029473826,without_mask
img_1132.jpg,206.0,144.0,216.0,162.0,with_mask
img_1133.jpg,353.0,114.0,360.0,131.0,with_mask
img_1134.jpg,175.0,209.0,243.0,303.0,with_mask
img_1135.jpg,86.0,132.0,99.0,149.0,without_mask
img_1136.jpg,136.0,131.0,288.0,295.0,with_mask
img_1137.jpg,2.0,162.0,48.0,243.0,without_mask
img_1138.jpg,92.0,149.0,115.0,205.0,with_mask
img_1139.jpg,302.0,30.0,312.0,60.0,without_mask
img_1140.jpg,138.0,65.0,165.0,105.0,without_mask
img_1141.jpg,118.00000381469727,157.00000381469727,252.99999809265137,289.99999046325684,without_mask
img_1142.jpg,211.0,72.0,234.0,122.0,without_mask
img_1143.jpg,92.0,86.0,135.0,145.0,without_mask
img_1144.jpg,359.9087619781494,95.18603754043579,381.9439811706543,128.18179321289062,mask_weared_incorrect
img_1145.jpg,182.45652665927298,51.19426699543556,276.7965384284971,119.22746566034867,mask_weared_incorrect
img_1146.jpg,275.4737560814972,159.33748539450377,293.4490052794854,181.54167125589242,mask_weared_incorrect
img_1147.jpg,164.0,203.0,182.0,239.0,with_mask
img_1148.jpg,243.22220263583702,68.18613723229197,257.21818772026126,93.91068459398943,mask_weared_incorrect
img_1149.jpg,30.0,208.0,57.0,253.0,with_mask
img_1150.jpg,71.0,99.0,92.0,126.0,without_mask
img_1151.jpg,2.366212844848633,67.13615989685059,16.880029678344727,96.66838884353638,mask_weared_incorrect
img_1152.jpg,289.0,79.0,295.0,101.0,with_mask
img_1153.jpg,211.0,182.0,222.0,204.0,with_mask
img_1154.jpg,61.0,272.0,66.0,287.0,without_mask
img_1155.jpg,92.7577074671764,126.85870711322299,124.14969021297725,171.17044156430464,mask_weared_incorrect
img_1156.jpg,217.0,151.0,227.0,171.0,without_mask
img_1157.jpg,88.0,146.0,100.0,166.0,with_mask
img_1158.jpg,105.0,44.0,137.0,114.0,without_mask
img_1159.jpg,140.0,92.0,284.0,242.0,with_mask
img_1160.jpg,138.62691544632875,109.91931447447534,158.95757507550877,132.56314566222818,mask_weared_incorrect
img_1161.jpg,283.0,163.0,302.0,193.0,without_mask
img_1162.jpg,174.0,139.0,233.0,189.0,without_mask
img_1163.jpg,53.0,164.0,59.0,177.0,with_mask
img_1164.jpg,269.0,71.0,284.0,97.0,without_mask
img_1165.jpg,197.0,104.0,277.0,193.0,with_mask
img_1166.jpg,14.0,288.0,22.0,313.0,without_mask
img_1167.jpg,147.00408172607422,65.37353229522705,244.72815895080566,128.37945079803467,mask_weared_incorrect
img_1168.jpg,258.0,86.0,292.0,113.0,with_mask
img_1169.jpg,354.0,283.0,387.0,335.0,without_mask
img_1170.jpg,217.0,140.0,289.0,257.0,with_mask
img_1171.jpg,138.0,186.0,305.0,330.0,with_mask
img_1172.jpg,407.0,181.0,416.0,208.0,with_mask
img_1173.jpg,18.21884058495582,56.406906231462486,53.75698036475707,106.18167316602562,mask_weared_incorrect
img_1174.jpg,372.0,175.0,384.0,207.0,without_mask
img_1175.jpg,80.0,75.0,111.0,109.0,with_mask
img_1176.jpg,344.0,246.0,370.0,264.0,with_mask
img_1177.jpg,65.0,154.0,78.0,176.0,with_mask
img_1178.jpg,241.0,20.0,257.0,47.0,with_mask
img_1179.jpg,2.0,142.0,36.0,183.0,with_mask
img_1180.jpg,87.0,331.0,139.0,395.0,with_mask
img_1181.jpg,276.0,216.0,292.0,261.0,without_mask
img_1182.jpg,70.0,38.0,90.0,69.0,with_mask
img_1183.jpg,163.0,77.0,200.0,160.0,with_mask
img_1184.jpg,87.0,62.0,109.0,103.0,without_mask
img_1185.jpg,244.0,1.0,254.0,18.0,with_mask
img_1186.jpg,243.0,94.0,256.0,119.0,with_mask
img_1187.jpg,180.99999618530273,41.000001430511475,243.9999885559082,80.00000143051147,mask_weared_incorrect
img_1188.jpg,112.22987095956316,181.03377116970603,245.53317396348697,299.8730461544279,without_mask
img_1189.jpg,352.0,81.0,408.0,153.0,without_mask
img_1190.jpg,67.0,135.0,110.0,208.0,with_mask
img_1191.jpg,300.06415219233156,57.02309759275075,337.1248084776388,114.72299503009981,without_mask
img_1192.jpg,50.0,38.0,69.0,73.0,with_mask
img_1193.jpg,127.0,125.0,146.0,160.0,with_mask
img_1194.jpg,202.0,92.0,237.0,206.0,with_mask
img_1195.jpg,160.0,99.0,177.0,136.0,with_mask
img_1196.jpg,105.0,72.0,139.0,135.0,without_mask
img_1197.jpg,386.0,176.0,406.0,204.0,with_mask
img_1198.jpg,268.0,51.0,275.0,66.0,with_mask
img_1199.jpg,273.0,71.0,288.0,101.0,mask_weared_incorrect
img_1200.jpg,216.0000057220459,91.99999761581421,251.00001525878906,164.99999713897705,mask_weared_incorrect
img_1201.jpg,225.0,45.0,238.0,69.0,without_mask
img_1202.jpg,333.0,172.0,353.0,199.0,with_mask
img_1203.jpg,305.0,121.0,323.0,152.0,with_mask
img_1204.jpg,224.0000114440918,195.0,281.99998474121094,315.99999046325684,without_mask
img_1205.jpg,292.0,124.0,297.0,134.0,with_mask
img_1206.jpg,277.0,87.0,309.0,141.0,without_mask
img_1207.jpg,275.1041158145183,76.29701649731511,298.6760199623069,113.80382377226465,mask_weared_incorrect
img_1208.jpg,140.0,107.0,162.0,140.0,without_mask
img_1209.jpg,6.0,192.0,152.0,298.0,with_mask
img_1210.jpg,122.0,160.0,169.0,231.0,with_mask
img_1211.jpg,6.0,172.0,44.0,230.0,without_mask
img_1212.jpg,171.0,180.0,190.0,213.0,with_mask
img_1213.jpg,145.0,60.0,161.0,88.0,without_mask
img_1214.jpg,281.0,119.0,308.0,160.0,with_mask
img_1215.jpg,39.0,144.0,73.0,191.0,with_mask
img_1216.jpg,154.25526947546712,161.17236115433062,173.18714046987526,183.25525383454286,mask_weared_incorrect
img_1217.jpg,78.0,219.0,232.0,367.0,with_mask
img_1218.jpg,257.0,95.0,275.0,123.0,with_mask
img_1219.jpg,188.0,84.0,283.0,252.0,mask_weared_incorrect
img_1220.jpg,148.0,117.0,267.0,340.0,with_mask
img_1221.jpg,144.00000381469727,48.00000023841858,184.00000762939453,83.00000047683716,mask_weared_incorrect
img_1222.jpg,186.00001525878906,62.000000953674316,212.9999942779541,104.0,mask_weared_incorrect
img_1223.jpg,247.0,112.0,264.0,142.0,with_mask
img_1224.jpg,266.0,181.0,280.0,210.0,with_mask
img_1225.jpg,269.9999885559082,115.99999618530273,281.0000057220459,130.0,without_mask
img_1226.jpg,195.0,109.0,215.0,145.0,without_mask
img_1227.jpg,37.0,23.0,54.0,51.0,without_mask
img_1228.jpg,232.0,194.0,249.0,249.0,with_mask
img_1229.jpg,282.0,174.0,304.0,200.0,with_mask
img_1230.jpg,166.0,68.0,273.0,284.0,mask_weared_incorrect
img_1231.jpg,156.0,335.0,201.0,416.0,with_mask
img_1232.jpg,150.0,77.0,166.0,103.0,with_mask
img_1233.jpg,299.0,147.0,306.0,154.0,with_mask
img_1234.jpg,42.88395277232444,24.335315866483427,80.40633806144143,92.9910771819918,mask_weared_incorrect
img_1235.jpg,348.1390914916992,218.8639144897461,392.3621463775635,262.25951766967773,mask_weared_incorrect
img_1236.jpg,302.0,349.0,370.0,414.0,with_mask
img_1237.jpg,347.0,185.0,396.0,253.0,with_mask
img_1238.jpg,118.0,196.0,259.0,316.0,without_mask
img_1239.jpg,137.0,69.0,145.0,83.0,with_mask
img_1240.jpg,291.0,44.0,297.0,53.0,without_mask
img_1241.jpg,100.97459583661544,228.706299766789,111.8593140688896,246.39535171652597,mask_weared_incorrect
img_1242.jpg,49.0,133.0,74.0,164.0,with_mask
img_1243.jpg,155.67531109519024,170.51505653551874,173.98378752966363,193.60745381066903,without_mask
img_1244.jpg,92.0,82.0,120.0,118.0,without_mask
img_1245.jpg,126.0,282.0,142.0,302.0,with_mask
img_1246.jpg,147.0,28.0,161.0,46.0,with_mask
img_1247.jpg,349.25117676706293,96.31433797747208,377.12111313295543,151.73613790537158,without_mask
img_1248.jpg,158.7982349616243,25.864045504434664,270.39962061312247,121.4599116395611,mask_weared_incorrect
img_1249.jpg,142.0,104.0,158.0,124.0,without_mask
img_1250.jpg,343.0,31.0,376.0,87.0,with_mask
img_1251.jpg,128.0,205.0,148.0,242.0,with_mask
img_1252.jpg,82.79442624358627,41.517282341298,97.24352201351344,64.78785373130488,without_mask
img_1253.jpg,338.0,62.0,361.0,107.0,with_mask
img_1254.jpg,170.0,26.0,180.0,38.0,without_mask
img_1255.jpg,294.0,113.0,299.0,124.0,without_mask
img_1256.jpg,290.0,13.0,329.0,72.0,with_mask
img_1257.jpg,147.0,288.0,298.0,416.0,with_mask
img_1258.jpg,108.0,74.0,132.0,109.0,with_mask
img_1259.jpg,140.98099899291992,168.30153465270996,184.90963172912598,255.13615798950195,mask_weared_incorrect
img_1260.jpg,276.99999046325684,42.99999976158142,300.00000381469727,86.99999713897705,without_mask
img_1261.jpg,321.0,66.0,383.0,192.0,with_mask
img_1262.jpg,90.0,121.0,109.0,165.0,with_mask
